chr11	101162079	101169615	Becn1	1
chr11	101036486	101037110	Ccr10	30
chr11	100980421	100984169	Tubg1	1
chr11	101036486	101037110	Ccr10	4
chr11	100980421	100984169	Tubg1	1
chr11	101162079	101169615	Becn1	2
chr11	100980421	100984169	Tubg1	1
chr11	101162079	101169615	Becn1	12
chr11	100980421	100984169	Tubg1	1
chr11	101162079	101169615	Becn1	28
chr11	100980421	100984169	Tubg1	1
chr11	101162079	101169615	Becn1	1
chr11	100980421	100984169	Tubg1	1
chr11	101162079	101169615	Becn1	1
chr11	100980421	100984169	Tubg1	1
chr11	102089938	102093720	Hdac5	1
chr11	102002473	102009797	Nags	7
chr11	102089938	102093720	Hdac5	1
chr11	102002473	102009797	Nags	7
chr11	102089938	102093720	Hdac5	10
chr11	102409548	102418218	Gpatch8	6
chr11	102089938	102093720	Hdac5	1
chr11	102977508	102980943	Hexim1	6
chr11	105924210	105933047	Taco1	4
chr11	106858415	106864881	Kpna2	27
chr11	107331413	107333647	Pitpnc1	23
chr11	109334127	109342410	Arsg	15
chr11	109581098	109583901	Fam20a	10
chr11	110112874	110118731	Abca6	4
chr11	115023242	115030450	Slc9a3r1	15
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	115664989	115696757	Llgl2	1
chr11	115664989	115696757	Tsen54	1
chr11	116353217	116359877	Prpsap1	1
chr11	116293847	116297554	Fam100b	1
chr11	116353217	116359877	Prpsap1	4
chr11	116514599	116517364	Cygb	9
chr11	116353217	116359877	Prpsap1	1
chr11	116966248	116981951	Sec14l1	2
chr11	117051148	117065986	Sep-09	1
chr11	117681108	117701207	Tk1	2
chr11	11794784	11799322	Ddc	33
chr11	119088448	119098304	Tbc1d16	5
chr11	120232351	120246697	2310003H01Rik	15
chr11	120285151	120303563	Nploc4	1
chr11	120232351	120246697	2310003H01Rik	1
chr11	120285151	120303563	Nploc4	6
chr11	120232351	120246697	2310003H01Rik	1
chr11	120285151	120303563	Nploc4	2
chr11	120433771	120438954	P4hb	28
chr11	120679946	120689066	Fasn	2
chr11	120433771	120438954	P4hb	1
chr11	120679946	120689066	Fasn	34
chr11	120793225	120802444	Ccdc57	7
chr11	120679946	120689066	Fasn	2
chr11	120793225	120802444	Ccdc57	1
chr11	120679946	120689066	Fasn	1
chr11	120793225	120802444	Ccdc57	1
chr11	120679946	120689066	Fasn	1
chr11	121097549	121100164	Narf	21
chr11	20724408	20735574	1110067D22Rik	5
chr11	21269447	21279501	Ugp2	6
chr1	121967184	121970725	Tmem37	5
chr1	123226585	123230004	Insig2	1
chr1	121967184	121970725	Tmem37	1
chr1	123226585	123230004	Insig2	3
chr1	122166110	122169910	Steap3	1
chr1	123226585	123230004	Insig2	7
chr11	26282565	26288749	Fancl	3
chr1	129760517	129771426	Rab3gap1	4
chr1	132606145	132614938	Yod1	1
chr1	132624639	132627971	Pfkfb2	2
chr1	132606145	132614938	Yod1	11
chr1	132624639	132627971	Pfkfb2	1
chr1	132606145	132614938	Yod1	11
chr1	132624639	132627971	Pfkfb2	43
chr1	132627972	132628655	AA986860	12
chr1	132624639	132627971	Pfkfb2	2
chr1	134035181	134036782	Cdk18	3
chr1	135026501	135030871	Ppp1r15b	4
chr1	13652792	13663748	Xkr9	3
chr1	137713134	137726614	Lad1	4
chr11	4022012	4024659	Sec14l2	1
chr11	3994891	3999676	Mtfp1	2
chr11	4022012	4024659	Sec14l2	1
chr11	3994891	3999676	Mtfp1	1
chr11	4022012	4024659	Sec14l2	11
chr11	40508171	40509370	Mat2b	3
chr11	40540230	40549472	Nudcd2	1
chr11	40508171	40509370	Mat2b	14
chr11	40540230	40549472	Nudcd2	11
chr11	4022012	4024659	Sec14l2	1
chr11	4081776	4087354	Tbc1d10a	4
chr11	4022012	4024659	Sec14l2	1
chr11	4530191	4538055	Ascc2	6
chr1	145622845	145627174	Uchl5	13
chr11	45748272	45759779	Lsm11	11
chr1	145622845	145627174	Uchl5	1
chr11	48999492	49001789	Btnl9	17
chr11	50137889	50139934	Canx	2
chr11	49981480	49992149	3010026O09Rik	10
chr11	50137889	50139934	Canx	1
chr11	49981480	49992149	3010026O09Rik	3
chr11	50137889	50139934	Canx	28
chr1	153270659	153282917	1190005F20Rik	2
chr1	153181061	153194866	Ivns1abp	58
chr11	53232639	53249500	Leap2	5
chr1	153270659	153282917	1190005F20Rik	53
chr11	5343091	5346028	Znrf3	28
chr11	54243302	54252533	Fnip1	1
chr11	53910893	53913855	P4ha2	5
chr11	54243302	54252533	Fnip1	1
chr1	155324660	155339313	Dhx9	2
chr1	155582624	155588750	Rgs16	43
chr1	15785391	15796464	Terf1	2
chr11	58747684	58754379	Rnf187	1
chr11	5343091	5346028	Znrf3	1
chr1	158643890	158651169	Fam20b	5
chr11	58747684	58754379	Rnf187	2
chr1	158643890	158651169	Fam20b	1
chr11	59285300	59288132	Zfp867	1
chr11	59339110	59348603	Zkscan17	1
chr11	59285300	59288132	Zfp867	18
chr11	59339110	59348603	Zkscan17	8
chr11	59595382	59602127	Pld6	2
chr11	59617729	59624516	Flcn	6
chr11	59595382	59602127	Pld6	1
chr11	59617729	59624516	Flcn	2
chr11	59648821	59655631	Nt5m	2
chr11	60035885	60036740	Srebf1	7
chr11	60624200	60626818	Shmt1	6
chr11	6173424	6174976	Tmed4	5
chr1	161972488	161983982	4930523C07Rik	11
chr1	162133509	162147121	Cacybp	4
chr11	62411234	62416943	2410006H16Rik	11
chr11	63885428	63896448	Cox10	7
chr1	164790735	164798926	Fmo1	3
chr1	164826022	164835832	Fmo2	1
chr1	164790735	164798926	Fmo1	5
chr1	164826022	164835832	Fmo2	17
chr1	16508771	16511513	Stau2	2
chr1	167121655	167127169	Sft2d2	6
chr11	67778541	67781305	Stx8	9
chr11	68674307	68686288	Ndel1	15
chr11	68908170	68909614	Per1	20
chr11	69379973	69394153	Trp53	1
chr1	169152634	169154516	Uck2	28
chr11	68908170	68909614	Per1	2
chr1	169152634	169154516	Uck2	2
chr11	69379973	69394153	Trp53	12
chr11	68908170	68909614	Per1	1
chr11	69379973	69394153	Trp53	1
chr11	70460650	70464319	Rnf167	1
chr11	69757201	69762442	Slc2a4	8
chr11	70460650	70464319	Rnf167	4
chr11	70503529	70516807	Inca1	2
chr11	70460650	70464319	Rnf167	42
chr11	70503529	70516807	Inca1	17
chr11	70460650	70464319	Rnf167	1
chr11	70503529	70516807	Inca1	22
chr11	70460650	70464319	Rnf167	1
chr11	70503529	70516807	Inca1	1
chr11	70460650	70464319	Rnf167	1
chr11	70503529	70516807	Inca1	1
chr11	70460650	70464319	Rnf167	1
chr11	70503529	70516807	Inca1	1
chr11	70460650	70464319	Rnf167	1
chr11	70503529	70516807	Inca1	1
chr11	70780335	70788374	Nup88	4
chr11	70503529	70516807	Inca1	1
chr11	70780335	70788374	Nup88	4
chr11	72220990	72266534	Ggt6	26
chr1	172797098	172804265	Atf6	1
chr11	72419619	72435562	Ube2g1	9
chr11	72606994	72613855	Cyb5d2	1
chr11	72419619	72435562	Ube2g1	2
chr1	172797098	172804265	Atf6	1
chr11	72606994	72613855	Cyb5d2	4
chr1	172797098	172804265	Atf6	15
chr11	72989671	72991464	Tax1bp3	7
chr1	172797098	172804265	Atf6	5
chr1	174066159	174080432	Dcaf8	28
chr1	174190318	174193272	Igsf8	4
chr1	174066159	174080432	Dcaf8	1
chr1	174190318	174193272	Igsf8	5
chr1	174066159	174080432	Dcaf8	1
chr1	175262473	175264685	Darc	2
chr11	74453749	74469504	1300001I01Rik	1
chr11	72989671	72991464	Tax1bp3	1
chr11	74453749	74469504	1300001I01Rik	66
chr1	175262473	175264685	Darc	3
chr11	74453749	74469504	1300001I01Rik	2
chr1	175262473	175264685	Darc	1
chr11	74453749	74469504	1300001I01Rik	7
chr11	75000462	75009449	Rtn4rl1	21
chr11	75252119	75263365	Serpinf2	23
chr1	175262473	175264685	Darc	8
chr11	75751467	75753218	Rph3al	1
chr1	176430820	176440231	Fmn2	1
chr11	78361734	78367205	Tmem97	2
chr11	78797511	78798875	Lgals9	1
chr11	78361734	78367205	Tmem97	12
chr11	78797511	78798875	Lgals9	16
chr1	182121069	182133468	Adck3	39
chr1	182191074	182194266	Psen2	34
chr1	182121069	182133468	Adck3	1
chr1	182191074	182194266	Psen2	1
chr1	182570217	182576097	Lin9	15
chr1	182191074	182194266	Psen2	1
chr1	182570217	182576097	Lin9	1
chr11	83935116	83944569	Acaca	32
chr11	86006268	86021682	Brip1	4
chr1	186699005	186712153	C130074G19Rik	4
chr11	87203355	87219910	Rad51c	1
chr1	187150741	187156296	Bpnt1	41
chr11	87203355	87219910	Rad51c	4
chr1	187150741	187156296	Bpnt1	1
chr1	187277554	187278732	Slc30a10	2
chr1	187150741	187156296	Bpnt1	1
chr1	187277554	187278732	Slc30a10	1
chr11	87378976	87392984	Gm11492	5
chr11	89885111	89892661	Tmem100	23
chr1	191744619	191751833	Smyd2	20
chr1	191991837	191997964	Gm17566	3
chr1	192748406	192749901	Angel2	1
chr1	191744619	191751833	Smyd2	1
chr1	192748406	192749901	Angel2	8
chr11	93817485	93819383	Nme2	83
chr11	97019422	97026087	Gm11583	2
chr11	97044603	97050149	Kpnb1	3
chr11	97489250	97492555	E130012A19Rik	27
chr11	97602998	97607829	Pip4k2b	3
chr11	97659861	97664096	Lasp1	16
chr11	98521036	98528257	Gsdma	1
chr11	97659861	97664096	Lasp1	1
chr11	98521036	98528257	Gsdma	6
chr11	97659861	97664096	Lasp1	1
chr11	98521036	98528257	Gsdma	1
chr11	98633682	98636939	Nr1d1	1
chr11	98521036	98528257	Gsdma	2
chr11	98443059	98455010	Ormdl3	9
chr11	98521036	98528257	Gsdma	8
chr11	97659861	97664096	Lasp1	1
chr11	98521036	98528257	Gsdma	1
chr11	98599910	98602415	Thra	1
chr11	98521036	98528257	Gsdma	1
chr11	98599910	98602415	Thra	1
chr11	98633682	98636939	Nr1d1	1
chr11	98599910	98602415	Thra	12
chr11	98633682	98636939	Nr1d1	10
chr11	98599910	98602415	Thra	1
chr11	98633682	98636939	Nr1d1	3
chr11	98521036	98528257	Gsdma	2
chr11	98898591	98904531	Igfbp4	19
chr12	101756946	101763159	Ttc7b	6
chr12	101962648	101964028	Rps6ka5	6
chr12	104182904	104188706	Unc79	3
chr12	110080717	110092097	Slc25a47	2
chr12	111837088	111840267	Dync1h1	8
chr12	111939960	111941417	Hsp90aa1	1
chr12	111837088	111840267	Dync1h1	4
chr12	111939960	111941417	Hsp90aa1	19
chr12	11271690	11273491	Smc6	2
chr12	113343265	113347425	Aspg	21
chr12	114315690	114339370	Mta1	50
chr12	114375776	114387140	Crip2	8
chr12	114315690	114339370	Mta1	1
chr12	114375776	114387140	Crip2	8
chr12	114315690	114339370	Mta1	2
chr1	21228523	21233352	Gsta3	8
chr12	16596399	16597111	Lpin1	18
chr12	17551141	17552738	Odc1	46
chr12	25330299	25337156	Klf11	1
chr12	25363534	25371331	Cys1	1
chr12	25388407	25400238	Rrm2	2
chr12	25330299	25337156	Klf11	15
chr12	25363534	25371331	Cys1	1
chr12	25330299	25337156	Klf11	3
chr12	25388407	25400238	Rrm2	1
chr12	25330299	25337156	Klf11	5
chr12	25363534	25371331	Cys1	23
chr12	25388407	25400238	Rrm2	56
chr12	29436317	29441686	Tssc1	7
chr12	32635090	32637078	Hbp1	14
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	32635090	32637078	Hbp1	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	33500806	33507213	Nampt	1
chr12	33500806	33507213	Gdap10	1
chr12	3798499	3806240	Dnmt3a	15
chr1	24682503	24737692	Lmbrd1	22
chr12	53067843	53072779	Heatr5a	26
chr12	56399027	56410796	Ppp2r3c	14
chr12	60114328	60128256	Sip1	39
chr12	70825132	70830812	L2hgdh	59
chr12	71546290	71555689	Tmx1	6
chr12	72037602	72039006	Actr10	12
chr12	72408925	72412336	Dact1	23
chr12	72930239	72934582	Daam1	55
chr12	73166154	73178007	Gpr135	17
chr12	77498634	77507707	Hspa2	1
chr12	77631887	77635364	Plekhg3	1
chr12	77498634	77507707	Hspa2	9
chr12	77631887	77635364	Plekhg3	13
chr12	80395842	80399534	Zfyve26	3
chr12	81357846	81363743	Actn1	15
chr12	81889746	81895502	4933426M11Rik	25
chr12	8313199	8337432	Hs1bp3	70
chr12	85746609	85750659	Entpd5	5
chr12	8313199	8337432	Hs1bp3	1
chr12	88487947	88489000	Pomt2	4
chr12	88598515	88608299	Ahsa1	1
chr12	88487947	88489000	Pomt2	4
chr12	88598515	88608299	Ahsa1	35
chr12	88487947	88489000	Pomt2	1
chr12	88598515	88608299	Ahsa1	2
chr12	93076857	93088166	Sel1l	25
chr1	31004131	31007297	Ptp4a1	109
chr13	101414673	101421376	Taf9	12
chr1	31004131	31007297	Ptp4a1	1
chr13	105075275	105096960	Adamts6	48
chr1	31004131	31007297	Ptp4a1	1
chr13	105075275	105096960	Adamts6	2
chr13	14044384	14048511	B3galnt2	55
chr13	18805699	18810688	Vps41	17
chr13	23770108	23782994	Hist1h2bc	11
chr13	23828718	23833076	Hist1h1c	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23770108	23782994	Hist1h2bc	2
chr13	23851044	23857922	Hist1h4a	1
chr13	23931099	23933918	Slc17a3	1
chr13	23770108	23782994	Hist1h2bc	4
chr3	96041939	96045084	RP24-201C14.5	1
chr3	96041939	96045084	Hist2h3c2	1
chr13	23770108	23782994	Hist1h2bc	1
chr13	23828718	23833076	Hist1h1c	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23770108	23782994	Hist1h2bc	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23770108	23782994	Hist1h2bc	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23770108	23782994	Hist1h2bc	84
chr13	23828718	23833076	Hist1h1c	1
chr13	23770108	23782994	Hist1h2bc	1
chr13	23828718	23833076	Hist1h1c	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23931099	23933918	Slc17a3	1
chr13	23828718	23833076	Hist1h1c	24
chr13	23770108	23782994	Hist1h2bc	1
chr13	23828718	23833076	Hist1h1c	12
chr13	23770108	23782994	Hist1h2bc	1
chr13	23828718	23833076	Hist1h1c	1
chr13	23770108	23782994	Hist1h2bc	1
chr13	23828718	23833076	Hist1h1c	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23931099	23933918	Slc17a3	1
chr13	24005056	24010090	Slc17a4	1
chr13	23770108	23782994	Hist1h2bc	2
chr13	23851044	23857922	Hist1h4a	20
chr13	23770108	23782994	Hist1h2bc	1
chr13	23851044	23857922	Hist1h4a	5
chr13	23931099	23933918	Slc17a3	1
chr13	23851044	23857922	Hist1h4a	2
chr13	24005056	24010090	Slc17a4	1
chr13	23851044	23857922	Hist1h4a	1
chr13	23931099	23933918	Slc17a3	1
chr13	24005056	24010090	Slc17a4	1
chr13	23931099	23933918	Slc17a3	35
chr13	24005056	24010090	Slc17a4	19
chr13	23931099	23933918	Slc17a3	1
chr13	24005056	24010090	Slc17a4	7
chr13	23931099	23933918	Slc17a3	3
chr13	24851756	24857198	Gmnn	1
chr13	23931099	23933918	Slc17a3	1
chr13	24851756	24857198	Gmnn	12
chr13	23931099	23933918	Slc17a3	1
chr13	24005056	24010090	Slc17a4	1
chr13	24851756	24857198	Gmnn	2
chr13	30423911	30429007	Agtr1a	11
chr13	31065610	31070989	Exoc2	4
chr13	32888473	32895998	Wrnip1	5
chr13	33087036	33095392	Serpinb9	3
chr13	32888473	32895998	Wrnip1	1
chr13	33087036	33095392	Serpinb9	1
chr13	34166014	34172451	Tubb2a	3
chr13	34221326	34224102	Tubb2b	1
chr13	34166014	34172451	Tubb2a	14
chr13	34221326	34224102	Tubb2b	9
chr13	4272556	4280867	Akr1c12	2
chr1	33961830	33966711	Dst	2
chr13	4038131	4048599	Akr1c14	12
chr13	4272556	4280867	Akr1c12	1
chr13	4038131	4048599	Akr1c14	2
chr13	41086762	41106784	Pak1ip1	1
chr13	41110283	41114734	Tmem14c	1
chr13	41086762	41106784	Pak1ip1	1
chr13	41110283	41114734	Tmem14c	1
chr13	41086762	41106784	Pak1ip1	26
chr13	41110283	41114734	Tmem14c	18
chr13	41339422	41346482	BC024659	1
chr13	41110283	41114734	Tmem14c	1
chr13	41339422	41346482	BC024659	8
chr13	41110283	41114734	Tmem14c	1
chr13	4272556	4280867	Akr1c12	1
chr13	4038131	4048599	Akr1c14	1
chr13	4226143	4235942	Akr1c19	1
chr13	4272556	4280867	Akr1c12	1
chr13	4226143	4235942	Akr1c19	8
chr13	4272556	4280867	Akr1c12	1
chr13	4226143	4235942	Akr1c19	1
chr13	4272556	4280867	Akr1c12	63
chr13	45165630	45174397	Gm9817	2
chr13	53070732	53081378	Nfil3	51
chr13	54675027	54676541	Arl10	6
chr13	54685177	54692493	Nop16	21
chr13	55463409	55464363	Lman2	14
chr13	55696654	55708518	B4galt7	1
chr13	55463409	55464363	Lman2	2
chr13	55696654	55708518	B4galt7	1
chr13	55543822	55552567	Grk6	22
chr13	55463409	55464363	Lman2	1
chr13	55543822	55552567	Grk6	1
chr13	55696654	55708518	B4galt7	1
chr13	55543822	55552567	Grk6	1
chr13	55696654	55708518	B4galt7	4
chr13	55735891	55739761	Ddx46	2
chr13	55696654	55708518	B4galt7	1
chr13	55735891	55739761	Ddx46	1
chr13	55813494	55822638	Txndc15	2
chr13	55463409	55464363	Lman2	1
chr13	55813494	55822638	Txndc15	5
chr13	55696654	55708518	B4galt7	1
chr13	55813494	55822638	Txndc15	5
chr13	58314288	58330586	Ubqln1	17
chr13	58499452	58506395	Hnrnpk	5
chr13	60702799	60704837	Dapk1	1
chr13	59923882	59926066	Zcchc6	5
chr13	60702799	60704837	Dapk1	71
chr1	36124594	36127799	Hs6st1	23
chr1	36300343	36305674	Uggt1	10
chr1	36568051	36572552	Cnnm3	1
chr1	36300343	36305674	Uggt1	2
chr13	63063925	63072534	2010111I01Rik	44
chr1	36568051	36572552	Cnnm3	1
chr1	36425417	36426445	4632411B12Rik	1
chr1	36300343	36305674	Uggt1	1
chr1	36425417	36426445	4632411B12Rik	14
chr1	36568051	36572552	Cnnm3	1
chr1	36425417	36426445	4632411B12Rik	5
chr1	36568051	36572552	Cnnm3	1
chr1	36425417	36426445	4632411B12Rik	1
chr1	36568051	36572552	Cnnm3	38
chr1	36300343	36305674	Uggt1	1
chr1	36568051	36572552	Cnnm3	3
chr13	68717365	68725357	Mtrr	2
chr13	73460875	73468476	Mrpl36	7
chr13	74073150	74075852	Brd9	1
chr13	73460875	73468476	Mrpl36	1
chr13	74073150	74075852	Brd9	69
chr13	74454090	74454969	Pdcd6	1
chr13	74073150	74075852	Brd9	1
chr13	74454090	74454969	Pdcd6	1
chr13	74073150	74075852	Brd9	1
chr13	74454090	74454969	Pdcd6	1
chr13	74073150	74075852	Brd9	2
